srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm
175.45.176.0,47439,149.171.126.10,53,udp,INT,6e-06,114,0,254,0,0,0,dns,76000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424261484,1424261484,0.006,0.0,0.0,0.0,0.0,0,2,,, ,18,18,17,17,16,16,18
59.166.0.8,42881,149.171.126.9,10537,tcp,FIN,0.020903,2766,28558,31,29,7,16,-,1034875.375,10692436.0,44,46,255,255,2307460566,162388465,63,621,0,0,31.927906,30.132271,1424261485,1424261485,0.489833,0.451267,0.000704,0.000588,0.000116,0,0,,, ,4,6,1,6,1,1,1
175.45.176.0,0,149.171.126.17,0,gre,INT,6e-06,156,0,254,0,0,0,-,104000000.0,0.0,2,0,0,0,0,0,78,0,0,0,0.0,0.0,1424261488,1424261488,0.006,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2
175.45.176.0,0,149.171.126.17,0,gre,INT,6e-06,156,0,254,0,0,0,-,104000000.0,0.0,2,0,0,0,0,0,78,0,0,0,0.0,0.0,1424261488,1424261488,0.006,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2
175.45.176.1,51967,149.171.126.12,111,tcp,FIN,2.236269,564,354,254,252,2,1,-,1817.312622,1108.98999,10,8,255,255,3280505005,3215704577,56,44,0,0,15291.85928,414.566156,1424261488,1424261490,240.977889,304.590562,0.193742,0.104126,0.089616,0,1,,, ,3,1,1,2,1,1,1
175.45.176.0,0,149.171.126.17,0,gre,INT,6e-06,156,0,254,0,0,0,-,104000000.0,0.0,2,0,0,0,0,0,78,0,0,0,0.0,0.0,1424261488,1424261488,0.006,0.0,0.0,0.0,0.0,0,2,,, ,2,2,2,2,2,2,2
59.166.0.2,45574,149.171.126.7,53,udp,CON,0.001138,146,178,31,29,0,0,dns,513181.0,625659.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424261501,1424261501,0.009,0.007,0.0,0.0,0.0,0,0,,, ,2,4,4,2,2,1,1
59.166.0.2,7338,149.171.126.6,80,tcp,FIN,1.007352,1580,10168,31,29,3,5,http,11507.39746,76271.25781,12,18,255,255,1424660087,1425672949,132,565,1,3924,9538.594448,7683.417429,1424261505,1424261506,91.546088,59.224179,0.000682,0.000537,0.000145,0,0,1.0,, ,3,2,3,1,1,1,1
59.166.0.6,45458,149.171.126.9,5190,tcp,FIN,0.005354,1470,1728,31,29,5,4,-,2097870.75,2398207.0,22,14,255,255,1557172370,1557456924,67,123,0,0,17.335335,0.477117,1424261509,1424261509,0.254952,0.361846,0.000653,0.000534,0.000119,0,0,,, ,1,4,1,1,1,1,1
175.45.176.3,64928,149.171.126.10,80,tcp,FIN,1.249527,826,1158,62,252,2,2,http,4763.402344,6677.727051,10,10,255,255,969285697,3104434977,83,116,1,134,8888.358908,195.656641,1424261512,1424261513,138.836333,126.356219,0.180587,0.111559,0.069028,0,1,1.0,, ,1,1,1,1,1,1,1
59.166.0.2,32866,149.171.126.6,28621,udp,CON,0.003037,552,304,31,29,0,0,-,1090549.875,600592.6875,4,4,0,0,0,0,138,76,0,0,1.211745,0.350254,1424261514,1424261514,0.860333,0.252667,0.0,0.0,0.0,0,0,,, ,5,6,5,6,1,1,5
59.166.0.9,53653,149.171.126.8,80,tcp,FIN,4.323043,18058,1087890,31,29,2,370,http,33319.125,2010495.0,338,746,255,255,2351789938,206659596,53,1458,1,524288,696.793885,412.573629,1424261514,1424261518,12.827131,5.802063,0.000607,0.000498,0.000109,0,0,1.0,, ,2,1,2,4,1,1,1
59.166.0.1,36895,149.171.126.8,53,udp,CON,0.001062,146,178,31,29,0,0,dns,549905.8125,670433.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424261515,1424261515,0.009,0.007,0.0,0.0,0.0,0,0,,, ,2,3,2,2,1,1,1
149.171.126.10,47439,175.45.176.0,53,udp,INT,5e-06,264,0,60,0,0,0,dns,211200000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261516,1424261516,0.005,0.0,0.0,0.0,0.0,0,0,,, ,19,19,19,19,19,19,19
59.166.0.5,8259,149.171.126.1,22,tcp,FIN,0.015206,5928,8010,31,29,14,17,ssh,3068788.75,4141523.25,62,58,255,255,3872625597,1727514145,96,138,0,0,16.012734,17.132756,1424261523,1424261523,0.249279,0.259607,0.000664,0.00054,0.000124,0,0,,, ,2,1,1,2,1,1,1
59.166.0.3,42314,149.171.126.2,48487,tcp,FIN,0.085869,3390,44906,31,29,7,22,-,310240.0313,4111565.25,56,58,255,255,1667240758,1686729844,61,774,0,0,102.090269,100.924365,1424261523,1424261523,1.584537,1.5516,0.000641,0.000522,0.000119,0,0,,, ,2,3,1,1,1,1,1
175.45.176.3,0,149.171.126.10,0,ospf,INT,59.49752,14688,0,254,0,0,0,-,1938.366455,0.0,54,0,0,0,0,0,272,0,0,0,1293.59325,0.0,1424261531,1424261591,1122.594375,0.0,0.0,0.0,0.0,0,2,,, ,2,2,5,4,2,2,6
175.45.176.1,41022,149.171.126.14,80,tcp,FIN,0.423013,918,268,254,252,2,1,http,15640.18164,4236.276367,10,6,255,255,3618475683,593067783,92,45,1,0,2196.967521,93.424086,1424261535,1424261535,45.155556,66.406398,0.121108,0.090972,0.030136,0,1,1.0,, ,1,2,1,3,1,1,1
59.166.0.1,52967,149.171.126.4,25,tcp,FIN,0.499864,37300,3276,31,29,18,8,smtp,585487.25,51133.90625,52,40,255,255,3806887159,3807840753,717,82,0,0,916.829738,30.734691,1424261538,1424261538,9.99026,12.80382,0.000621,0.000511,0.00011,0,0,,, ,1,1,1,4,1,1,2
149.171.126.10,1043,175.45.176.0,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261543,1424261543,0.007,0.0,0.0,0.0,0.0,0,0,,, ,18,18,18,18,18,18,18
59.166.0.0,27452,149.171.126.9,28341,tcp,FIN,0.021794,2870,28454,31,29,7,16,-,1030742.375,10207580.0,46,44,255,255,1634852265,3780477039,62,647,0,0,0.0,0.79539,1424261548,1424261548,0.476222,0.495116,0.000617,0.000501,0.000116,0,0,,, ,7,6,2,3,1,1,3
175.45.176.3,43573,149.171.126.18,7443,tcp,FIN,1.627683,1078,354,254,252,2,1,-,4772.427734,1523.638184,10,8,255,255,3239393850,2120608297,108,44,0,0,10870.98349,321.402719,1424261549,1424261551,176.370667,219.340141,0.158632,0.092271,0.066361,0,1,,, ,1,3,2,3,1,1,1
59.166.0.5,29525,149.171.126.0,53,udp,CON,0.001044,146,178,31,29,0,0,dns,559386.9375,681992.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424261550,1424261550,0.008,0.002,0.0,0.0,0.0,0,0,,, ,3,2,2,4,1,1,4
175.45.176.0,61420,149.171.126.13,6667,tcp,FIN,1.849231,656,866,254,252,3,3,irc,2604.325684,3434.941406,12,12,255,255,1410717944,4257334778,55,72,0,0,10576.08443,212.381641,1424261553,1424261555,184.907203,160.351547,0.227398,0.085358,0.14204,0,1,,, ,1,1,2,3,1,1,1
175.45.176.1,53801,149.171.126.13,80,tcp,FIN,1.279582,942,268,254,252,2,1,http,5301.731445,1400.457275,10,6,255,255,2748624485,3193516167,94,45,1,0,8261.061259,407.556781,1424261554,1424261555,138.500889,238.922594,0.174494,0.084961,0.089533,0,1,1.0,, ,1,1,2,2,1,1,1
175.45.176.0,39032,149.171.126.11,80,tcp,FIN,1.582803,998,354,254,252,2,1,http,4543.837891,1566.840576,10,8,255,255,2107584363,1118802307,100,44,1,0,11146.62926,297.143937,1424261560,1424261561,172.617222,215.418859,0.221341,0.074865,0.146476,0,1,1.0,, ,1,2,1,18,1,1,1
59.166.0.0,3198,149.171.126.7,53,udp,CON,0.001054,132,164,31,29,0,0,dns,500948.7813,622390.875,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424261565,1424261565,0.009,0.005,0.0,0.0,0.0,0,0,,, ,4,3,1,1,1,1,2
175.45.176.1,22594,149.171.126.15,1723,tcp,FIN,0.666405,2516,268,254,252,2,1,-,27190.67188,2689.05542,10,6,255,255,3337991290,3794719907,252,45,0,0,3678.016453,172.050922,1424261571,1424261572,71.894444,108.539602,0.199023,0.123702,0.075321,0,1,,, ,4,2,1,3,1,1,2
59.166.0.3,52579,149.171.126.4,53,udp,CON,0.001047,146,178,31,29,0,0,dns,557784.125,680038.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424261572,1424261572,0.009,0.008,0.0,0.0,0.0,0,0,,, ,1,1,2,3,1,1,1
175.45.176.3,55455,149.171.126.11,80,tcp,FIN,1.518915,1296,354,254,252,2,1,http,6146.492676,1632.744385,10,8,255,255,2999602937,1857120492,130,44,1,0,10443.95764,274.506031,1424261574,1424261576,160.714556,206.044719,0.167342,0.076601,0.090741,0,1,1.0,, ,3,1,1,1,1,1,1
149.171.126.10,47439,175.45.176.0,53,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261574,1424261574,0.003,0.0,0.0,0.0,0.0,0,0,,, ,14,14,14,14,14,14,14
175.45.176.3,55455,149.171.126.11,80,tcp,FIN,1.518915,1296,354,254,252,2,1,http,6146.492676,1632.744385,10,8,255,255,2999602937,1857120492,130,44,1,0,10443.95764,274.506031,1424261574,1424261576,160.714556,206.044719,0.167342,0.076601,0.090741,0,1,1.0,, ,3,1,1,1,1,1,1
59.166.0.8,56091,149.171.126.0,50688,tcp,FIN,0.004461,424,8824,31,29,1,4,ftp-data,665321.625,14506164.0,8,12,255,255,3009601992,866748991,53,735,0,0,34.44269,20.840156,1424261583,1424261583,0.586857,0.365,0.000571,0.000441,0.00013,0,0,,, ,3,3,5,6,1,1,4
59.166.0.9,22143,149.171.126.9,53,udp,CON,0.001038,130,162,31,29,0,0,dns,500963.4063,624277.4375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424261585,1424261585,0.008,0.008,0.0,0.0,0.0,0,0,,, ,2,1,2,6,2,1,1
175.45.176.3,0,149.171.126.10,0,ospf,REQ,58.881458,18496,0,254,0,0,0,-,2476.025635,0.0,68,0,0,0,0,0,272,0,0,0,1146.88425,0.0,1424261594,1424261653,919.770813,0.0,0.0,0.0,0.0,0,6,,, ,2,2,3,4,2,2,5
175.45.176.3,0,149.171.126.10,0,ospf,REQ,58.881458,18496,0,254,0,0,0,-,2476.025635,0.0,68,0,0,0,0,0,272,0,0,0,1146.88425,0.0,1424261594,1424261653,919.770813,0.0,0.0,0.0,0.0,0,6,,, ,2,2,3,4,2,2,5
59.166.0.0,14662,149.171.126.0,36597,tcp,FIN,0.054,3926,57202,31,29,7,27,-,572888.875,8349777.5,66,68,255,255,3942951878,3943249490,59,841,0,0,54.665132,53.621027,1424261595,1424261595,0.823938,0.797478,0.000687,0.00056,0.000127,0,0,,, ,12,10,3,3,1,1,6
59.166.0.1,55356,149.171.126.8,27353,tcp,FIN,0.032388,3926,57202,31,29,7,27,-,955168.5625,13921452.0,66,68,255,255,1222596977,1222878299,59,841,0,0,29.280674,28.738303,1424261601,1424261601,0.499375,0.482242,0.000928,0.000551,0.000377,0,0,,, ,3,5,3,2,1,1,2
59.166.0.0,55170,149.171.126.1,53,udp,CON,0.001048,130,162,31,29,0,0,dns,496183.2188,618320.625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424261603,1424261603,0.009,0.007,0.0,0.0,0.0,0,0,,, ,2,4,3,1,1,1,1
175.45.176.3,41517,149.171.126.10,80,tcp,FIN,0.944749,800,1362,62,252,2,2,http,6096.857422,10381.59375,10,10,255,255,2380392959,2364420530,80,136,1,236,5634.897417,183.800266,1424261609,1424261610,104.972111,95.835891,0.148342,0.081558,0.066784,0,1,1.0,, ,2,2,2,1,1,1,2
149.171.126.10,47439,175.45.176.0,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261610,1424261610,0.002,0.0,0.0,0.0,0.0,0,0,,, ,19,19,19,19,19,19,19
59.166.0.7,29633,149.171.126.5,53,udp,CON,0.001067,146,178,31,29,0,0,dns,547329.0,667291.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424261611,1424261611,0.009,0.03,0.0,0.0,0.0,0,0,,, ,2,6,3,2,2,1,2
175.45.176.3,1031,149.171.126.14,520,udp,INT,27.005325,2128,0,254,0,0,0,-,472.795624,0.0,4,0,0,0,0,0,532,0,0,0,12730.418,0.0,1424261621,1424261648,9001.775,0.0,0.0,0.0,0.0,0,2,,, ,6,6,2,4,2,1,6
59.166.0.5,14374,149.171.126.9,111,udp,CON,0.00441,568,304,31,29,0,0,-,772789.125,413605.4375,4,4,0,0,0,0,142,76,0,0,1.647323,1.413743,1424261633,1424261633,1.171333,1.004667,0.0,0.0,0.0,0,0,,, ,10,5,8,6,1,1,4
59.166.0.8,58419,149.171.126.1,53,udp,CON,0.001026,146,178,31,29,0,0,dns,569200.75,693957.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424261636,1424261636,0.009,0.009,0.0,0.0,0.0,0,0,,, ,2,2,2,5,2,1,1
59.166.0.2,25734,149.171.126.4,21,tcp,FIN,0.954807,2934,3742,31,29,11,15,ftp,24113.77344,30774.80664,52,54,255,255,3745668711,1736200835,56,69,0,0,1440.968827,52.756711,1424261641,1424261642,18.715707,18.006264,0.000589,0.000472,0.000117,0,0,,1.0,1,1,1,2,3,1,1,3
149.171.126.10,1043,175.45.176.0,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261641,1424261641,0.008,0.0,0.0,0.0,0.0,0,0,,, ,32,32,18,18,18,18,32
59.166.0.2,37007,149.171.126.6,53,udp,CON,0.000999,130,162,31,29,0,0,dns,520520.5,648648.625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424261646,1424261646,0.009,0.008,0.0,0.0,0.0,0,0,,, ,1,2,4,2,1,1,1
149.171.126.10,1043,175.45.176.0,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261658,1424261658,0.009,0.0,0.0,0.0,0.0,0,0,,, ,18,18,18,18,18,18,18
175.45.176.3,3753,149.171.126.10,80,tcp,FIN,0.564155,820,1060,62,252,2,2,http,10465.20898,13159.50488,10,8,255,255,2402643263,235300242,82,133,1,127,3125.754218,109.943133,1424261661,1424261662,62.683889,66.237289,0.126587,0.061835,0.064752,0,1,1.0,, ,4,4,1,3,1,1,4
59.166.0.5,6261,149.171.126.4,26866,tcp,FIN,0.223423,8928,320,31,29,4,1,ftp-data,296871.8438,9560.34082,14,6,255,255,2142868241,2448488682,638,53,0,0,1587.234306,67.897117,1424261661,1424261661,17.186385,44.568199,0.000578,0.000458,0.00012,0,0,,, ,3,3,3,6,1,1,5
59.166.0.7,30296,149.171.126.1,58257,tcp,FIN,0.015599,2854,30470,31,29,7,17,-,1431886.625,15301493.0,46,48,255,255,3164958833,1033079337,62,635,0,0,19.794408,18.013673,1424261662,1424261662,0.347227,0.32017,0.00069,0.000548,0.000142,0,0,,, ,5,3,3,6,1,1,1
59.166.0.8,45880,149.171.126.6,53,udp,CON,0.001158,146,178,31,29,0,0,dns,504317.8125,614853.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424261662,1424261662,0.009,0.006,0.0,0.0,0.0,0,0,,, ,4,4,5,1,1,1,1
149.171.126.10,1043,175.45.176.0,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261671,1424261671,0.002,0.0,0.0,0.0,0.0,0,0,,, ,34,34,16,16,16,16,34
59.166.0.1,47405,149.171.126.7,5963,tcp,FIN,0.05688,3926,57202,31,29,7,27,-,543881.875,7927004.0,66,68,255,255,3595860158,3596183380,59,841,0,0,56.58156,54.032395,1424261684,1424261684,0.883937,0.840164,0.000709,0.000582,0.000127,0,0,,, ,5,5,4,2,1,1,2
59.166.0.5,16949,149.171.126.8,36173,tcp,FIN,0.039292,3926,57202,31,29,7,27,-,787335.8125,11475313.0,66,68,255,255,922989796,923299047,59,841,0,0,35.532094,34.355617,1424261687,1424261687,0.617921,0.577328,0.000743,0.000602,0.000141,0,0,,, ,6,3,2,6,1,1,1
59.166.0.1,20255,149.171.126.9,53,udp,CON,0.001084,146,178,31,29,0,0,dns,538745.375,656826.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424261690,1424261690,0.001,0.002,0.0,0.0,0.0,0,0,,, ,5,3,2,7,1,1,2
149.171.126.10,47439,175.45.176.0,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261698,1424261698,0.002,0.0,0.0,0.0,0.0,0,0,,, ,31,31,19,19,19,19,31
149.171.126.10,47439,175.45.176.0,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261698,1424261698,0.002,0.0,0.0,0.0,0.0,0,0,,, ,31,31,19,19,19,19,31
59.166.0.5,8250,149.171.126.3,53,udp,CON,0.001056,130,162,31,29,0,0,dns,492424.25,613636.375,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424261701,1424261701,0.009,0.007,0.0,0.0,0.0,0,0,,, ,2,4,8,13,2,1,7
59.166.0.6,22669,149.171.126.4,6881,tcp,FIN,0.017869,1540,1644,31,29,4,4,-,646482.75,695282.375,16,18,255,255,2175161032,2179597310,96,91,0,0,70.822415,2.079163,1424261703,1424261703,1.171,1.024471,0.000563,0.00045,0.000113,0,0,,, ,12,10,10,11,6,1,6
59.166.0.4,34745,149.171.126.4,50688,tcp,FIN,0.262293,424,8824,31,29,1,4,ftp-data,11315.58887,246716.4531,8,12,255,255,913061423,1937844383,53,735,0,0,2337.696223,1857.325288,1424261703,1424261703,37.423571,23.803273,0.000558,0.000455,0.000103,0,0,,, ,3,3,10,4,1,1,6
59.166.0.2,56425,149.171.126.0,55114,tcp,FIN,0.320952,4536,2976,31,29,7,7,-,109025.6484,71537.17969,28,28,255,255,1465576149,1468820432,162,106,0,0,717.754138,19.212434,1424261705,1424261706,11.875592,11.866889,0.000672,0.000543,0.000129,0,0,,, ,3,6,3,1,1,1,3
59.166.0.3,22809,149.171.126.7,25,tcp,FIN,0.537812,37300,3172,31,29,18,8,smtp,544175.3125,45949.14063,52,38,255,255,3430961856,1299199934,717,83,0,0,990.026965,34.230996,1424261705,1424261706,10.538157,14.520865,0.000657,0.000536,0.000121,0,0,,, ,2,2,2,6,2,1,2
59.166.0.0,22529,149.171.126.2,6881,tcp,FIN,0.018019,1540,1644,31,29,4,4,-,641101.0625,689494.4375,16,18,255,255,158094018,2307434824,96,91,0,0,72.0534,2.209244,1424261707,1424261707,1.1806,1.033529,0.000558,0.000446,0.000112,0,0,,, ,8,8,2,4,2,1,3
59.166.0.1,21161,149.171.126.4,53,udp,CON,0.001069,146,178,31,29,0,0,dns,546304.9375,666043.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424261707,1424261707,0.009,0.007,0.0,0.0,0.0,0,0,,, ,2,2,2,1,1,1,2
149.171.126.10,1043,175.45.176.0,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261713,1424261713,0.007,0.0,0.0,0.0,0.0,0,0,,, ,26,26,18,18,18,18,26
175.45.176.3,24421,149.171.126.10,80,tcp,FIN,0.557361,820,1144,62,252,2,2,http,10592.77539,14367.70801,10,8,255,255,1053832473,3359236184,82,143,1,170,2967.714761,96.348094,1424261715,1424261716,61.929,67.10157,0.151947,0.086882,0.065065,0,1,1.0,, ,3,3,18,2,2,1,5
59.166.0.8,58782,149.171.126.0,25,tcp,FIN,0.025618,37300,3276,31,29,18,8,smtp,11424155.0,997735.9375,52,40,255,255,375640887,2522002401,717,82,0,0,32.449813,1.408148,1424261718,1424261718,0.50548,0.644333,0.000579,0.000464,0.000115,0,0,,, ,1,1,4,13,1,1,3
175.45.176.3,59225,149.171.126.10,80,tcp,FIN,0.881369,818,1308,62,252,2,2,http,6689.593262,10692.45703,10,10,255,255,952931627,2271197898,82,131,1,209,6295.985774,117.917063,1424261718,1424261719,97.929889,89.001109,0.108561,0.058,0.050561,0,1,1.0,, ,4,4,1,1,1,1,4
59.166.0.2,8531,149.171.126.5,80,tcp,FIN,1.071675,1684,10168,31,29,3,5,http,11675.18164,71693.38281,14,18,255,255,3121027945,976883502,120,565,1,3924,8785.116046,7692.479159,1424261719,1424261720,82.406921,63.011647,0.000596,0.000474,0.000122,0,0,1.0,, ,3,1,1,12,2,1,1
175.45.176.0,27238,149.171.126.19,111,udp,INT,2e-06,168,0,254,0,0,0,-,336000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424261720,1424261720,0.002,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1
59.166.0.1,4158,149.171.126.3,22,tcp,FIN,0.565818,6032,8010,31,29,14,17,ssh,83956.32031,111300.8047,64,58,255,255,988153163,988446702,94,138,0,0,801.940432,850.137331,1424261723,1424261723,8.981238,9.914264,0.000718,0.000579,0.000139,0,0,,, ,1,1,1,1,1,1,1
59.166.0.6,62005,149.171.126.2,80,tcp,FIN,1.542418,1684,10168,31,29,3,5,http,8111.938477,49812.69531,14,18,255,255,1588156386,3734618175,120,565,1,3924,13310.59617,11665.61569,1424261724,1424261725,118.619538,90.697824,0.000676,0.000552,0.000124,0,0,1.0,, ,3,2,3,2,2,1,2
175.45.176.0,48914,149.171.126.12,52007,udp,INT,4e-06,624,0,254,0,0,0,-,624000000.0,0.0,2,0,0,0,0,0,312,0,0,0,0.0,0.0,1424261731,1424261731,0.004,0.0,0.0,0.0,0.0,0,2,,, ,2,1,1,1,1,1,1
175.45.176.0,48914,149.171.126.12,52007,udp,INT,4e-06,624,0,254,0,0,0,-,624000000.0,0.0,2,0,0,0,0,0,312,0,0,0,0.0,0.0,1424261731,1424261731,0.004,0.0,0.0,0.0,0.0,0,2,,, ,2,1,1,1,1,1,1
59.166.0.0,59460,149.171.126.2,20395,tcp,FIN,0.004635,4328,2456,31,29,7,7,-,7055879.0,4004315.0,18,18,255,255,485707495,2634121250,240,136,0,0,12.692475,0.317027,1424261732,1424261732,0.254765,0.241588,0.000638,0.000525,0.000113,0,0,,, ,4,4,4,3,1,1,3
59.166.0.9,49507,149.171.126.1,80,tcp,FIN,5.716098,18474,1087890,31,29,2,370,http,25781.22461,1520522.625,346,746,255,255,4242769689,2095850825,53,1458,1,524288,1116.609511,740.408252,1424261732,1424261737,16.567183,7.671929,0.000614,0.000503,0.000111,0,0,1.0,, ,1,3,2,1,1,1,1
59.166.0.9,5540,149.171.126.1,80,tcp,FIN,0.004002,1044,824,31,29,2,2,http,1827086.375,1483258.25,8,10,255,255,3231092505,3236304489,131,82,1,83,32.916714,0.684066,1424261733,1424261733,0.52,0.381667,0.000702,0.000564,0.000138,0,0,1.0,, ,2,1,2,3,1,1,1
175.45.176.3,46725,149.171.126.10,80,tcp,FIN,0.684593,798,1176,62,252,2,2,http,8402.072266,12024.66211,10,8,255,255,2063927989,1985229217,80,147,1,137,3720.652896,123.497078,1424261735,1424261736,76.03,83.370711,0.169268,0.10099,0.068278,0,1,4.0,, ,4,4,2,2,2,2,4
149.171.126.10,47439,175.45.176.0,53,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261740,1424261740,0.004,0.0,0.0,0.0,0.0,0,0,,, ,15,15,15,15,15,15,15
59.166.0.0,46414,149.171.126.0,53,udp,CON,0.00111,132,164,31,29,0,0,dns,475675.6875,590991.0,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424261741,1424261741,0.008,0.007,0.0,0.0,0.0,0,0,,, ,2,1,1,11,1,1,1
175.45.176.3,61894,149.171.126.10,80,tcp,FIN,1.419577,892,1226,62,252,2,2,http,4609.82373,6221.571777,12,10,255,255,3578640146,2085557976,74,123,1,168,8038.077454,232.804594,1424261743,1424261744,129.052452,149.553109,0.14414,0.07266,0.07148,0,1,1.0,, ,3,3,1,1,1,1,3
59.166.0.1,33135,149.171.126.2,13839,tcp,FIN,0.182342,320,1832,31,29,1,2,ftp-data,11714.25195,70329.38281,6,8,255,255,3152837651,3894669301,53,229,0,0,2565.166719,63.141117,1424261745,1424261745,36.4012,25.980285,0.000584,0.000473,0.000111,0,0,,, ,1,3,2,3,1,1,1
175.45.176.1,46894,149.171.126.19,111,tcp,FIN,0.949436,564,354,254,252,2,1,-,4280.436035,2612.077148,10,8,255,255,3081518486,3377037758,56,44,0,0,7345.131892,154.627859,1424261749,1424261750,99.546778,122.828859,0.131479,0.089633,0.041846,0,1,,, ,2,1,1,1,1,1,1
59.166.0.0,22381,149.171.126.4,22,tcp,FIN,0.160835,5928,8010,31,29,14,17,ssh,290135.8438,391556.5625,62,58,255,255,1915767905,1916087872,96,138,0,0,236.648232,250.221348,1424261749,1424261749,2.636639,2.859125,0.000718,0.000595,0.000123,0,0,,, ,2,2,2,5,1,1,2
149.171.126.10,47439,175.45.176.0,53,udp,INT,7e-06,264,0,60,0,0,0,dns,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261754,1424261754,0.007,0.0,0.0,0.0,0.0,0,0,,, ,7,7,7,7,7,7,7
149.171.126.10,1043,175.45.176.0,53,udp,INT,6e-06,264,0,60,0,0,0,dns,176000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261758,1424261758,0.006,0.0,0.0,0.0,0.0,0,0,,, ,18,18,18,18,18,18,18
149.171.126.10,1043,175.45.176.0,53,udp,INT,6e-06,264,0,60,0,0,0,dns,176000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261758,1424261758,0.006,0.0,0.0,0.0,0.0,0,0,,, ,18,18,18,18,18,18,18
149.171.126.10,47439,175.45.176.0,53,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424261759,1424261759,0.004,0.0,0.0,0.0,0.0,0,0,,, ,19,19,19,19,19,19,19
59.166.0.0,55749,149.171.126.8,25,tcp,FIN,0.132135,37250,3380,31,29,18,8,smtp,2211919.5,199795.6563,52,42,255,255,1005838219,3156980488,716,80,0,0,326.104927,10.987934,1424261762,1424261762,2.583314,3.211073,0.000599,0.000479,0.00012,0,0,,, ,1,1,3,2,1,1,1
59.166.0.7,29605,149.171.126.6,24218,tcp,FIN,0.052582,3718,47158,31,29,7,24,-,556692.4375,7059146.0,62,62,255,255,2323736180,178653048,60,761,0,0,58.478244,1.589444,1424261764,1424261764,0.856852,0.853361,0.00065,0.000518,0.000132,0,0,,, ,3,3,3,2,1,1,2
