srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
59.166.0.8,26428,149.171.126.4,6881,tcp,FIN,0.137432,1540,1644,31,29,4,4,-,84056.11719,90401.07813,16,18,255,255,3546210703,3553280156,96,91,0,0,786.445697,15.901739,1424257929,1424257929,9.141667,8.055294,0.001606,0.000489,0.001117,0,0,,, ,7,11,6,5,3,1,5,,0
59.166.0.1,31857,149.171.126.3,21,tcp,FIN,3.496728,2934,3742,31,29,11,15,ftp,6584.441406,8403.28418,52,54,255,255,1580824023,3740987778,56,69,0,0,5732.641207,172.026016,1424257930,1424257933,68.556845,67.235734,0.000586,0.000467,0.000119,0,0,,1.0,1,1,1,5,7,1,1,4,,0
10.40.170.2,0,10.40.170.2,0,arp,INT,0.0,46,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,46,0,0,0,10.954513,0.0,1424257931,1424257931,60000.672,0.0,0.0,0.0,0.0,1,2,,, ,1,1,1,1,1,1,1,,0
59.166.0.3,14314,149.171.126.9,12955,tcp,FIN,0.403887,4632,3080,31,29,7,7,-,88480.19531,58986.79688,28,30,255,255,3138728498,3141950552,165,103,0,0,826.206034,20.904219,1424257932,1424257933,14.947296,13.908414,0.00067,0.000539,0.000131,0,0,,, ,7,7,3,4,1,1,4,,0
59.166.0.7,34770,149.171.126.2,65504,tcp,FIN,0.740482,8928,320,31,29,4,1,ftp-data,89574.09375,2884.607666,14,6,255,255,4086216322,3610993203,638,53,0,0,4923.661171,203.833531,1424257933,1424257934,56.960153,147.978594,0.000594,0.000463,0.000131,0,0,,, ,3,5,5,2,1,1,4,,0
59.166.0.5,46382,149.171.126.7,80,tcp,FIN,1.047039,1580,10168,31,29,3,5,http,11071.2207,73380.26563,12,18,255,255,1713341103,1714349211,132,565,1,3924,9539.775767,7683.019368,1424257933,1424257934,95.15427,61.558763,0.000674,0.000536,0.000138,0,0,1.0,, ,1,2,5,3,1,1,1,,0
59.166.0.1,20082,149.171.126.4,18089,tcp,FIN,0.057937,5174,91194,31,29,7,39,-,706560.5625,12455322.0,90,92,255,255,225855540,2383846409,57,991,0,0,36.547229,35.878249,1424257934,1424257935,0.654943,0.623132,0.001385,0.001227,0.000158,0,0,,, ,6,4,2,1,1,1,2,,0
59.166.0.5,36215,149.171.126.1,34248,tcp,FIN,0.022977,2958,32648,31,29,7,18,-,1008660.813,11140184.0,48,50,255,255,3331242716,1193893466,62,653,0,0,29.166788,27.067518,1424257936,1424257936,0.492304,0.457959,0.00068,0.000532,0.000148,0,0,,, ,12,3,2,5,1,1,2,,0
59.166.0.9,62597,149.171.126.9,18022,tcp,FIN,0.018873,2438,19440,31,29,7,13,-,1006305.25,8034334.5,38,40,255,255,238369515,238625552,64,486,0,0,41.004404,39.559359,1424257938,1424257938,0.50173,0.469077,0.000721,0.000574,0.000147,0,0,,, ,7,4,2,3,1,1,1,,0
59.166.0.8,29441,149.171.126.5,5190,tcp,FIN,0.004438,1470,1728,31,29,5,4,-,2530870.0,2893195.25,22,14,255,255,2816272007,671194819,67,123,0,0,12.98844,0.368028,1424257942,1424257942,0.211333,0.282923,0.000786,0.000631,0.000155,0,0,,, ,8,7,3,4,2,1,2,,0
59.166.0.9,1611,149.171.126.4,63656,tcp,FIN,0.004461,424,8824,31,29,1,4,ftp-data,665321.625,14506164.0,8,12,255,255,190892264,2348763552,53,735,0,0,36.73095,19.790405,1424257942,1424257942,0.591,0.362273,0.000602,0.000474,0.000128,0,0,,, ,3,3,5,5,1,1,4,,0
59.166.0.5,39599,149.171.126.4,8051,tcp,FIN,0.185978,5278,91194,31,29,7,39,-,224585.7031,3880158.0,92,92,255,255,1030889668,3187942648,57,991,0,0,0.0,2.743009,1424257943,1424257943,2.0603,2.038549,0.000581,0.000467,0.000114,0,0,,, ,3,6,2,2,1,1,1,,0
59.166.0.7,46191,149.171.126.4,25,tcp,FIN,0.326771,37306,3380,31,29,18,8,smtp,895771.0625,80790.52344,52,42,255,255,2936275521,2937313557,717,80,0,0,642.643578,21.427598,1424257943,1424257943,6.398686,7.956341,0.000697,0.000558,0.000139,0,0,,, ,3,2,2,5,1,1,2,,0
59.166.0.1,23638,149.171.126.3,53,udp,CON,0.00106,146,178,31,29,0,0,dns,550943.375,671698.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424257944,1424257944,0.005,0.009,0.0,0.0,0.0,0,0,,, ,3,2,1,1,1,1,2,,0
59.166.0.0,37477,149.171.126.7,80,tcp,FIN,1.006964,1684,10168,31,29,3,5,http,12425.46973,76300.64844,14,18,255,255,203405417,2349786961,120,565,1,3924,8765.206419,7675.460169,1424257945,1424257946,77.431305,59.201,0.000664,0.000544,0.00012,0,0,1.0,, ,2,2,4,2,1,1,2,,0
59.166.0.5,12051,149.171.126.5,10968,tcp,FIN,0.013935,2542,19440,31,29,7,13,-,1423179.125,10881378.0,40,40,255,255,2292982427,2293279970,64,486,0,0,21.2714,0.529649,1424257945,1424257945,0.358447,0.342795,0.000687,0.000558,0.000129,0,0,,, ,8,4,1,3,1,1,3,,0
175.45.176.1,33288,149.171.126.18,179,tcp,FIN,0.943572,26242,850,254,252,12,4,-,215080.5625,6757.30127,30,16,255,255,787459494,226465030,875,53,0,0,2762.214016,103.195742,1424257947,1424257948,32.536966,58.053734,0.085613,0.049322,0.036291,0,1,,, ,5,5,1,1,1,1,5,,0
59.166.0.4,63004,149.171.126.9,53,udp,CON,0.001126,146,178,31,29,0,0,dns,518650.0938,632326.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424257947,1424257947,0.007,0.0,0.0,0.0,0.0,0,0,,, ,4,2,3,5,2,1,2,,0
59.166.0.4,9089,149.171.126.6,53,udp,CON,0.001431,146,178,31,29,0,0,dns,408106.2188,497554.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424257947,1424257947,0.005,0.003,0.0,0.0,0.0,0,0,,, ,4,1,3,5,2,1,1,,0
59.166.0.9,3007,149.171.126.4,53,udp,CON,0.001033,146,178,31,29,0,0,dns,565343.6875,689254.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424257950,1424257950,0.005,0.006,0.0,0.0,0.0,0,0,,, ,2,3,4,1,1,1,1,,0
59.166.0.6,29239,149.171.126.6,80,tcp,FIN,1.01259,1684,10168,31,29,3,5,http,12356.43164,75876.71094,14,18,255,255,1775922187,1776858767,120,565,1,3924,8766.56053,7675.450485,1424257951,1424257952,77.860772,59.505471,0.00111,0.000996,0.000114,0,0,1.0,, ,1,2,2,1,1,1,3,,0
59.166.0.6,20238,149.171.126.9,5190,tcp,FIN,0.004839,1470,1728,31,29,5,4,-,2321140.75,2653441.0,22,14,255,255,3685499462,3686352644,67,123,0,0,0.0,0.459732,1424257951,1424257951,0.24195,0.321308,0.000687,0.000545,0.000142,0,0,,, ,7,7,3,6,1,1,2,,0
59.166.0.2,31989,149.171.126.6,6881,tcp,FIN,11.80595,25298,1096650,31,29,39,391,-,17104.5957,742254.875,450,862,255,255,528447428,532924180,56,1272,0,0,9574.83302,6915.035767,1424257953,1424257965,26.293187,13.711373,0.000566,0.000454,0.000112,0,0,,, ,8,8,3,3,2,1,5,,0
59.166.0.1,46229,149.171.126.7,65504,tcp,FIN,0.223871,8928,320,31,29,4,1,ftp-data,296277.7813,9541.208984,14,6,255,255,1908441930,2054237080,638,53,0,0,1586.299531,68.123102,1424257955,1424257956,17.220847,44.641801,0.000655,0.000518,0.000137,0,0,,, ,1,1,2,2,1,1,2,,0
59.166.0.8,16910,149.171.126.6,36278,tcp,FIN,0.049573,2958,32536,31,29,7,18,-,467512.5625,5145704.5,48,50,255,255,3646338268,1501285907,62,651,0,0,67.055417,63.631407,1424257958,1424257958,1.070717,0.998694,0.000758,0.000629,0.000129,0,0,,, ,8,5,2,4,1,1,1,,0
59.166.0.3,1391,149.171.126.3,53,udp,CON,0.001014,130,162,31,29,0,0,dns,512820.5,639053.25,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424257959,1424257959,0.009,0.002,0.0,0.0,0.0,0,0,,, ,2,4,5,1,1,1,2,,0
59.166.0.0,2481,149.171.126.8,53844,tcp,FIN,0.040932,2958,32544,31,29,7,18,-,566207.375,6228085.5,48,48,255,255,1980957602,1996811184,62,678,0,0,57.279116,57.215909,1424257959,1424257959,0.864234,0.86034,0.00093,0.000494,0.000436,0,0,,, ,5,11,2,4,1,1,1,,0
175.45.176.1,65496,149.171.126.18,179,tcp,FIN,0.691454,27096,642,254,252,13,3,-,303707.8438,6814.625488,32,12,255,255,2110764547,75188284,847,54,0,0,1552.876335,68.309555,1424257959,1424257960,21.450065,56.444637,0.121183,0.070558,0.050625,0,1,,, ,4,4,2,2,2,1,4,,0
175.45.176.1,42097,149.171.126.18,179,tcp,FIN,0.889899,28178,850,254,252,13,4,-,245403.125,7164.85791,32,16,255,255,2897589391,3092402264,881,53,0,0,2647.222003,91.58843,1424257960,1424257960,28.706418,53.963801,0.103569,0.055426,0.048143,0,1,,, ,4,4,2,2,2,1,4,,0
59.166.0.3,56888,149.171.126.3,80,tcp,FIN,1.010628,1684,10168,31,29,3,5,http,12380.4209,76024.01563,14,18,255,255,3003051045,856440220,120,565,1,3924,8766.389986,7674.967028,1424257961,1424257962,77.640613,59.416471,0.000687,0.000545,0.000142,0,0,1.0,, ,1,1,3,3,1,1,1,,0
59.166.0.9,57035,149.171.126.9,30697,tcp,FIN,0.040902,2438,19440,31,29,7,13,-,464329.375,3707202.5,38,40,255,255,4143048184,4143323283,64,486,0,0,78.455446,75.78949,1424257962,1424257963,1.096973,1.033487,0.000732,0.000593,0.000139,0,0,,, ,2,3,3,5,1,1,1,,0
59.166.0.9,6266,149.171.126.1,53,udp,CON,0.001053,146,178,31,29,0,0,dns,554605.875,676163.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424257963,1424257963,0.009,0.007,0.0,0.0,0.0,0,0,,, ,4,5,2,5,2,1,2,,0
59.166.0.6,32942,149.171.126.0,22432,tcp,FIN,0.005714,320,1886,31,29,1,2,ftp-data,373818.6875,2311515.5,6,8,255,255,2005990250,2009923599,53,236,0,0,67.589514,1.524141,1424257966,1424257966,1.0804,0.74,0.000629,0.000507,0.000122,0,0,,, ,3,3,4,6,1,1,5,,0
59.166.0.5,32521,149.171.126.7,80,tcp,FIN,1.033566,1580,10168,31,29,3,5,http,11215.53906,74336.8125,12,18,255,255,3148085522,1034414712,132,565,1,3924,9530.945137,7677.07299,1424257968,1424257969,93.929724,60.76494,0.000846,0.000558,0.000288,0,0,1.0,, ,2,3,6,1,1,1,1,,0
59.166.0.7,24235,149.171.126.8,46967,tcp,FIN,0.258985,8928,320,31,29,4,1,ftp-data,256107.4844,8247.581055,14,6,255,255,1778506120,2396807629,638,53,0,0,1624.062669,67.707555,1424257970,1424257971,19.921923,51.243199,0.002382,0.002209,0.000173,0,0,,, ,1,4,2,3,1,1,3,,0
59.166.0.8,3863,149.171.126.8,5190,tcp,FIN,0.004214,1470,1728,31,29,5,4,-,2665401.0,3046986.25,22,14,255,255,171016880,2316730757,67,123,0,0,12.404925,0.354984,1424257970,1424257970,0.200667,0.268077,0.000719,0.000606,0.000113,0,0,,, ,6,6,4,2,1,1,2,,0
59.166.0.5,44547,149.171.126.3,42622,tcp,FIN,0.0269,2958,32648,31,29,7,18,-,861561.3125,9515539.0,48,50,255,255,291019679,301113286,62,653,0,0,35.768294,34.267137,1424257970,1424257970,0.564894,0.537776,0.00083,0.000546,0.000284,0,0,,, ,3,4,3,2,1,1,1,,0
59.166.0.6,3789,149.171.126.6,5190,tcp,FIN,0.004198,1470,1728,31,29,5,4,-,2675560.0,3058599.5,22,14,255,255,4283890014,4284188875,67,123,0,0,12.385631,0.365248,1424257970,1424257970,0.199905,0.271231,0.000658,0.000543,0.000115,0,0,,, ,6,1,1,2,1,1,1,,0
59.166.0.1,52037,149.171.126.0,56814,tcp,FIN,0.798276,4632,3080,31,29,7,7,-,44766.47266,29844.31445,28,30,255,255,2018505130,256196769,165,103,0,0,1802.766596,47.609281,1424257970,1424257971,29.554444,27.507379,0.000695,0.00056,0.000135,0,0,,, ,5,2,2,1,1,1,1,,0
59.166.0.4,61090,149.171.126.7,53,udp,CON,0.000974,130,162,31,29,0,0,dns,533880.875,665297.75,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424257971,1424257971,0.002,0.002,0.0,0.0,0.0,0,0,,, ,4,3,2,3,2,1,2,,0
59.166.0.4,54752,149.171.126.8,21,tcp,FIN,2.307632,2934,3742,31,29,11,15,ftp,9977.327148,12733.39941,52,54,255,255,3040600968,951406570,56,69,0,0,3596.26039,95.300516,1424257971,1424257974,45.241649,43.530926,0.000604,0.00049,0.000114,0,0,,4.0,4,2,3,4,7,2,2,5,,0
59.166.0.4,11629,149.171.126.0,21,tcp,FIN,4.537572,2934,3742,31,29,11,15,ftp,5074.07959,6475.709961,52,54,255,255,2556405435,3622997785,56,69,0,0,6293.850474,189.158484,1424257972,1424257977,88.965845,87.244594,0.00099,0.00085,0.00014,0,0,,1.0,1,2,1,4,4,2,1,3,,0
59.166.0.9,2772,149.171.126.7,111,udp,CON,0.0046,568,304,31,29,0,0,-,740869.5625,396521.7188,4,4,0,0,0,0,142,76,0,0,1.664766,1.474318,1424257972,1424257972,1.182667,1.049,0.0,0.0,0.0,0,0,,, ,13,6,3,7,1,1,4,,0
59.166.0.9,38054,149.171.126.2,111,udp,CON,0.005149,568,312,31,29,0,0,-,661876.125,363565.75,4,4,0,0,0,0,142,78,0,0,1.979901,1.328889,1424257974,1424257974,1.405,0.941667,0.0,0.0,0.0,0,0,,, ,13,7,7,3,1,1,3,,0
59.166.0.4,40184,149.171.126.0,62821,tcp,FIN,0.109729,320,1902,31,29,1,2,ftp-data,19466.13867,121389.9688,6,8,255,255,411020203,188313332,53,238,0,0,1538.559225,37.789906,1424257974,1424257974,21.879,15.609143,0.000579,0.000462,0.000117,0,0,,, ,4,1,2,7,1,1,2,,0
59.166.0.9,18514,149.171.126.9,53,udp,CON,0.000965,146,178,31,29,0,0,dns,605181.3125,737823.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424257975,1424257975,0.001,0.007,0.0,0.0,0.0,0,0,,, ,3,3,4,1,1,1,2,,0
59.166.0.4,35887,149.171.126.9,65504,tcp,FIN,0.396101,8928,320,31,29,4,1,ftp-data,167452.2344,5392.563965,14,6,255,255,483539667,3796528057,638,53,0,0,2425.158298,96.72307,1424257976,1424257977,30.469308,78.863797,0.001789,0.001644,0.000145,0,0,,, ,5,7,4,4,2,1,4,,0
59.166.0.1,54718,149.171.126.1,53,udp,CON,0.000971,146,178,31,29,0,0,dns,601441.8125,733264.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424257977,1424257977,0.008,0.005,0.0,0.0,0.0,0,0,,, ,3,2,1,5,3,1,4,,0
59.166.0.7,26130,149.171.126.1,24106,tcp,FIN,0.075885,5174,91194,31,29,7,39,-,539447.875,9509442.0,90,92,255,255,3121438687,991927193,57,991,0,0,51.024606,47.950447,1424257979,1424257979,0.848955,0.827626,0.000714,0.000568,0.000146,0,0,,, ,8,6,4,5,1,1,1,,0
59.166.0.1,48601,149.171.126.5,25,tcp,FIN,0.316818,37396,3380,31,29,18,8,smtp,926134.25,83328.60156,52,42,255,255,268569576,269526491,719,80,0,0,612.725866,21.075633,1424257981,1424257981,6.205372,7.714829,0.000635,0.000507,0.000128,0,0,,, ,2,1,3,4,1,1,2,,0
59.166.0.1,58159,149.171.126.2,53,udp,CON,0.000978,146,178,31,29,0,0,dns,597137.0,728016.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424257981,1424257981,0.005,0.005,0.0,0.0,0.0,0,0,,, ,3,3,2,4,2,1,3,,0
59.166.0.6,33316,149.171.126.9,53,udp,CON,0.000943,130,162,31,29,0,0,dns,551431.5625,687168.625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424257981,1424257981,0.001,0.006,0.0,0.0,0.0,0,0,,, ,2,4,3,1,1,1,2,,0
59.166.0.7,57989,149.171.126.0,26203,tcp,FIN,0.031822,2958,32648,31,29,7,18,-,728301.1875,8043743.5,48,50,255,255,3193956354,1057822497,62,653,0,0,45.283621,43.59171,1424257982,1424257982,0.684696,0.626633,0.001228,0.001114,0.000114,0,0,,, ,8,8,1,3,1,1,3,,0
59.166.0.7,12655,149.171.126.8,53,udp,CON,0.00096,146,178,31,29,0,0,dns,608333.375,741666.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424257982,1424257982,0.004,0.005,0.0,0.0,0.0,0,0,,, ,2,5,3,3,1,1,2,,0
59.166.0.8,61007,149.171.126.9,59591,tcp,FIN,0.025891,2958,32648,31,29,7,18,-,895137.3125,9886370.0,48,50,255,255,1888574420,1898443559,62,653,0,0,32.966151,32.194001,1424257984,1424257984,0.544277,0.517163,0.00069,0.000547,0.000143,0,0,,, ,9,8,7,8,1,1,3,,0
59.166.0.8,54278,149.171.126.4,54386,tcp,FIN,0.036279,2438,19440,31,29,7,13,-,523498.4375,4179608.0,38,40,255,255,41081712,41359143,64,486,0,0,65.570461,62.882738,1424257984,1424257984,0.97127,0.916974,0.000656,0.000516,0.00014,0,0,,, ,9,7,6,8,1,1,4,,0
59.166.0.5,18594,149.171.126.1,25,tcp,FIN,0.042195,37306,3380,31,29,18,8,smtp,6937125.5,625666.5625,52,42,255,255,2910667398,2907406404,717,80,0,0,54.749378,2.276136,1424257985,1424257986,0.83684,1.0423,0.000626,0.0005,0.000126,0,0,,, ,1,1,2,5,1,1,1,,0
59.166.0.8,29872,149.171.126.7,80,tcp,FIN,1.005948,1580,10168,31,29,3,5,http,11523.45898,76377.71094,12,18,255,255,3326471760,1182016688,132,565,1,3924,9530.338993,7674.594701,1424257986,1424257987,91.418362,59.142294,0.000646,0.000526,0.00012,0,0,1.0,, ,2,2,3,5,1,1,3,,0
59.166.0.8,14965,149.171.126.9,63656,tcp,FIN,0.223594,424,8824,31,29,1,4,ftp-data,13274.05957,289417.4375,8,12,255,255,1661089023,3915642921,53,735,0,0,2167.699119,1724.622538,1424257987,1424257987,31.746429,20.276727,0.000676,0.000547,0.000129,0,0,,, ,3,3,4,5,1,1,6,,0
59.166.0.4,46396,149.171.126.3,80,tcp,FIN,0.021205,1040,824,31,29,2,2,http,343315.25,279933.9688,8,10,255,255,293601786,2453089161,130,82,1,83,169.622128,4.449452,1424257988,1424257988,2.980571,2.242556,0.001183,0.001019,0.000164,0,0,1.0,, ,1,1,2,4,1,1,1,,0
59.166.0.9,60147,149.171.126.6,53,udp,CON,0.00104,146,178,31,29,0,0,dns,561538.4375,684615.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424257988,1424257988,0.008,0.007,0.0,0.0,0.0,0,0,,, ,2,3,2,2,1,1,1,,0
59.166.0.6,52811,149.171.126.3,32227,udp,CON,0.29415,520,304,31,29,0,0,-,10606.83301,6200.917969,4,4,0,0,0,0,130,76,0,0,131.050695,10.862339,1424257988,1424257989,92.674336,7.688333,0.0,0.0,0.0,0,0,,, ,9,4,3,6,1,1,3,,0
59.166.0.3,61678,149.171.126.6,53,udp,CON,0.000912,146,178,31,29,0,0,dns,640350.875,780701.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424257990,1424257990,0.005,0.002,0.0,0.0,0.0,0,0,,, ,2,3,4,2,1,1,1,,0
59.166.0.9,20504,149.171.126.5,19334,tcp,FIN,0.971372,5176,3080,31,29,7,7,-,41112.98047,24526.13477,28,30,255,255,3043183220,3355735271,185,103,0,0,2086.039733,53.957457,1424257990,1424257991,35.965371,33.478277,0.000609,0.000499,0.00011,0,0,,, ,5,11,3,1,1,1,5,,0
59.166.0.3,36726,149.171.126.7,47189,udp,CON,0.035049,520,304,31,29,0,0,-,89018.23438,52041.42969,4,4,0,0,0,0,130,76,0,0,9.434219,10.799171,1424257991,1424257991,6.679,7.641667,0.0,0.0,0.0,0,0,,, ,4,5,2,4,1,1,1,,0
59.166.0.9,1281,149.171.126.5,18150,tcp,FIN,0.02169,2438,19440,31,29,7,13,-,875610.875,6990871.5,38,40,255,255,4178985433,2034483291,64,486,0,0,43.883166,50.097143,1424257991,1424257991,0.576297,0.556842,0.000637,0.000522,0.000115,0,0,,, ,4,3,3,5,1,1,2,,0
59.166.0.4,7822,149.171.126.5,25,tcp,FIN,0.494693,37396,3276,31,29,18,8,smtp,593127.4375,51668.40625,52,40,255,255,1626118190,3772514629,719,82,0,0,897.08058,30.255225,1424257994,1424257995,9.693216,12.671897,0.000612,0.000486,0.000126,0,0,,, ,3,1,2,3,2,1,2,,0
59.166.0.6,40095,149.171.126.0,53,udp,CON,0.001106,146,178,31,29,0,0,dns,528028.9375,643761.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424257994,1424257994,0.009,0.008,0.0,0.0,0.0,0,0,,, ,4,5,3,5,2,1,2,,0
59.166.0.7,8095,149.171.126.3,63656,tcp,FIN,0.388813,528,8824,31,29,1,4,ftp-data,9793.911133,166434.7656,10,12,255,255,3715701288,2042539339,53,735,0,0,4086.579787,3681.159031,1424257995,1424257995,43.158,35.297271,0.000682,0.000538,0.000144,0,0,,, ,5,4,8,2,1,1,3,,0
59.166.0.7,40426,149.171.126.5,63656,tcp,FIN,0.224629,424,8824,31,29,1,4,ftp-data,13212.89746,288083.9063,8,12,255,255,3895700653,2766369285,53,735,0,0,2158.22734,1707.884526,1424257996,1424257996,32.045856,20.378091,0.000595,0.000467,0.000128,0,0,,, ,5,3,6,7,1,1,5,,0
59.166.0.9,17981,149.171.126.0,16014,tcp,FIN,0.026767,2958,32648,31,29,7,18,-,865842.25,9562820.0,48,50,255,255,918634540,3078402412,62,653,0,0,0.0,36.023945,1424257996,1424257997,0.574717,0.557128,0.000715,0.000579,0.000136,0,0,,, ,9,4,2,5,1,1,2,,0
59.166.0.2,15551,149.171.126.5,16079,tcp,FIN,0.093854,2438,19440,31,29,7,13,-,202356.8438,1615615.75,38,40,255,255,4144017804,4144312707,64,486,0,0,147.219507,139.835531,1424257998,1424257998,2.598361,2.392667,0.000777,0.000531,0.000246,0,0,,, ,1,5,1,1,1,1,1,,0
59.166.0.1,5801,149.171.126.5,5190,tcp,FIN,0.004036,1470,1728,31,29,5,4,-,2782953.5,3181367.75,22,14,255,255,1638631908,3784270230,67,123,0,0,0.0,0.346865,1424257998,1424257998,0.19219,0.261308,0.000656,0.000533,0.000123,0,0,,, ,6,6,1,6,1,1,2,,0
59.166.0.7,7511,149.171.126.1,5514,tcp,FIN,0.068476,2958,32648,31,29,7,18,-,338454.3438,3738068.75,48,50,255,255,571152209,579323602,62,653,0,0,83.639598,81.233145,1424257999,1424258000,1.449723,1.38751,0.000607,0.000485,0.000122,0,0,,, ,6,7,2,1,1,1,1,,0
175.45.176.1,45386,149.171.126.18,2861,udp,INT,1e-05,630,0,254,0,0,0,-,252000000.0,0.0,2,0,0,0,0,0,315,0,0,0,0.0,0.0,1424258000,1424258000,0.01,0.0,0.0,0.0,0.0,0,2,,, ,2,1,1,1,1,1,1,Shellcode,1
59.166.0.1,64420,149.171.126.3,45301,tcp,FIN,0.014652,2438,19440,31,29,7,13,-,1296205.375,10348894.0,38,40,255,255,4160729603,4156832214,64,486,0,0,25.93199,24.37687,1424258002,1424258002,0.387243,0.361026,0.000689,0.000565,0.000124,0,0,,, ,8,5,2,5,1,1,1,,0
59.166.0.6,56873,149.171.126.6,18831,tcp,FIN,0.014866,2438,19440,31,29,7,13,-,1277546.125,10199919.0,38,40,255,255,3573245271,1423967335,64,486,0,0,24.154275,23.85418,1424258004,1424258004,0.415714,0.36541,0.000748,0.000607,0.000141,0,0,,, ,12,4,1,3,1,1,3,,0
59.166.0.3,60506,149.171.126.8,53,udp,CON,0.001055,146,178,31,29,0,0,dns,553554.5,674881.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424258004,1424258004,0.008,0.006,0.0,0.0,0.0,0,0,,, ,1,4,3,3,1,1,1,,0
59.166.0.6,30863,149.171.126.1,28784,tcp,FIN,0.023927,3062,32648,31,29,7,18,-,1003385.313,10697873.0,50,50,255,255,3573248643,3578285831,61,653,0,0,29.100354,0.844169,1424258004,1424258005,0.491896,0.488625,0.001141,0.000471,0.00067,0,0,,, ,12,14,7,5,1,1,1,,0
59.166.0.6,32551,149.171.126.3,52157,udp,CON,0.001692,520,304,31,29,0,0,-,1843971.625,1078014.25,4,4,0,0,0,0,130,76,0,0,0.61754,0.29157,1424258005,1424258005,0.439667,0.211667,0.0,0.0,0.0,0,0,,, ,12,6,4,5,1,1,4,,0
59.166.0.1,21979,149.171.126.0,53,udp,CON,0.001054,146,178,31,29,0,0,dns,554079.6875,675521.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424258006,1424258006,0.008,0.007,0.0,0.0,0.0,0,0,,, ,2,1,1,7,2,1,2,,0
59.166.0.5,45294,149.171.126.2,6881,tcp,FIN,1.31149,13038,548216,31,29,21,197,-,79183.21875,3336449.25,226,438,255,255,2818283385,2822318615,58,1252,0,0,929.72993,658.742974,1424258010,1424258012,5.853469,3.000071,0.00058,0.000457,0.000123,0,0,,, ,11,7,4,4,2,1,5,,0
59.166.0.3,18797,149.171.126.2,53,udp,CON,0.001052,130,162,31,29,0,0,dns,494296.5938,615969.625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424258011,1424258011,0.009,0.008,0.0,0.0,0.0,0,0,,, ,4,4,2,2,1,1,1,,0
59.166.0.0,12300,149.171.126.7,25,tcp,FIN,0.496864,37396,3380,31,29,18,8,smtp,590535.875,53133.25391,52,42,255,255,2048698884,4195040756,719,80,0,0,727.156639,26.362246,1424258013,1424258013,9.73551,12.095561,0.001066,0.000944,0.000122,0,0,,, ,2,1,2,2,1,1,1,,0
59.166.0.8,18808,149.171.126.6,20191,udp,CON,0.001824,528,304,31,29,0,0,-,1736842.125,1000000.0,4,4,0,0,0,0,132,76,0,0,0.624611,0.340596,1424258013,1424258013,0.445667,0.245333,0.0,0.0,0.0,0,0,,, ,11,7,4,6,1,1,3,,0
59.166.0.4,33708,149.171.126.3,53,udp,CON,0.001091,146,178,31,29,0,0,dns,535288.6875,652612.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424258014,1424258014,0.008,0.008,0.0,0.0,0.0,0,0,,, ,2,3,1,3,1,1,1,,0
59.166.0.9,30486,149.171.126.8,58359,tcp,FIN,0.044773,2958,32648,31,29,7,18,-,517633.375,5717017.0,48,50,255,255,2650796300,2661276363,62,653,0,0,75.933684,70.496637,1424258014,1424258014,0.966609,0.922667,0.000601,0.000482,0.000119,0,0,,, ,4,6,6,2,1,1,3,,0
59.166.0.5,49119,149.171.126.8,111,udp,CON,0.004495,568,304,31,29,0,0,-,758175.75,405784.2188,4,4,0,0,0,0,142,76,0,0,1.644967,1.435662,1424258014,1424258014,1.166667,1.017667,0.0,0.0,0.0,0,0,,, ,11,6,6,6,2,1,3,,0
59.166.0.7,14627,149.171.126.1,53,udp,CON,0.001,130,162,31,29,0,0,dns,519999.9688,648000.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424258016,1424258016,0.005,0.003,0.0,0.0,0.0,0,0,,, ,2,3,5,5,2,1,5,,0
